안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
20793,01,02,티스테이션 앞,경기도 안양시 동안구 관양로 257,경기도 안양시 동안구 관양동 1494-43번지,37.3962890000,126.9707650000,03,N,N,N,,2021,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
A-15-174,01,04,수원갈비,경기도 수원시 팔달구 정조로801번길 19,경기도 수원시 팔달구 팔달로2가 1 수원갈비,37.2798960000,127.0154140000,03,Y,N,N,CCTV,2020,20210202,Y,수원시 도시안전통합센터,031-228-2591,20221031
A-19-574,01,04,커피볶는수,경기도 수원시 팔달구 아주로39번길 10-3,경기도 수원시 팔달구 우만2동 63-2 커피볶는수,37.2783930000,127.0430570000,03,Y,N,N,CCTV,2020,20210202,Y,수원시 도시안전통합센터,031-228-2591,20221031
P-20-015,01,01,숲속토피어리공원,,경기도 수원시 팔달구 인계동 176-22 숲속토피어리공원,37.2759910000,127.0343910000,03,Y,N,N,CCTV,2020,20210202,Y,수원시 도시안전통합센터,031-228-2591,20221031
P-20-016,01,01,인계3호공원(1),,경기도 수원시 영통구 매탄동 160-1 인계3호공원,37.2747260000,127.0387100000,03,Y,N,N,CCTV,2020,20210202,Y,수원시 도시안전통합센터,031-228-2591,20221031
P-19-014,01,01,도시숲생태공원,,경기도 수원시 영통구 영통동 1051-1 도시숲생태공원,37.2578440000,127.0816120000,03,Y,N,N,CCTV,2021,20210216,Y,수원시 도시안전통합센터,031-228-2591,20221031
P-20-018,01,01,광교중앙근린공원,,경기도 수원시 영통구 이의동 1302 광교중앙근린공원,37.2949910000,127.0593260000,03,Y,N,N,CCTV,2021,20210216,Y,수원시 도시안전통합센터,031-228-2591,20221031
A-21-067,01,04,수원시청민원실,경기도 수원시 팔달구 효원로 241,경기도 수원시 팔달구 인계동 수원시청민원실,37.2633720000,127.0286270000,03,Y,N,N,CCTV,2021,20210430,Y,수원시 도시안전통합센터,031-228-2591,20221031
P-21-018,01,01,대유평공원,,경기도 수원시 장안구 정자동 111-19 대유평공원,37.2899620000,126.9894620000,03,Y,N,N,CCTV,2021,20210830,Y,수원시 도시안전통합센터,031-228-2591,20221031
P-21-022,01,01,대유평공원,,경기도 수원시 장안구 정자동 111-19 대유평공원,37.2484500000,127.0176890000,03,Y,N,N,CCTV,2021,20210830,Y,수원시 도시안전통합센터,031-228-2591,20221031
P-21-025,01,01,대유평공원,,경기도 수원시 장안구 정자동 111-19 대유평공원,37.2902420000,126.9929390000,03,Y,N,N,CCTV,2021,20210830,Y,수원시 도시안전통합센터,031-228-2591,20221031
P-21-030,01,01,숙지공원,,경기도 수원시 팔달구 화서동 452-33 숙지공원,37.2879430000,126.9961170000,03,Y,N,N,CCTV,2021,20210830,Y,수원시 도시안전통합센터,031-228-2591,20221031
P-21-011,01,01,수원역푸르지오자이114동 앞 어린이공원,,경기도 수원시 팔달구 화서동 95-7 수원역푸르지오자이114동앞어린이공원,37.2773200000,127.0025900000,03,Y,N,N,CCTV,2021,20210730,Y,수원시 도시안전통합센터,031-228-2591,20221031
P-21-012,01,01,고등동행정복지센터 그린공원,,경기도 수원시 팔달구 고등동 156-30 고등동행정복지센터그린공원,37.2737200000,127.0000200000,03,Y,N,N,CCTV,2021,20210730,Y,수원시 도시안전통합센터,031-228-2591,20221031
P-21-005,01,01,5호수변공원(1),,경기도 수원시 권선구 서둔동 27-31,37.2621130000,126.9904090000,03,Y,N,N,CCTV,2021,20211028,Y,수원시 도시안전통합센터,031-228-2591,20221031
P-21-006,01,01,5호수변공원(2),,경기도 수원시 권선구 서둔동 27-22,37.2622780000,126.9901810000,03,Y,N,N,CCTV,2021,20211028,Y,수원시 도시안전통합센터,031-228-2591,20221031
P-21-009,01,01,6호수변공원(2),경기도 수원시 권선구 권선로357번길 13,경기도 수원시 권선구 서둔동 26-51,37.2612360000,126.9904220000,03,Y,N,N,CCTV,2021,20211028,Y,수원시 도시안전통합센터,031-228-2591,20221031
P-21-010,01,01,6호수변공원(3),,경기도 수원시 권선구 서둔동 26-101,37.2608770000,126.9906550000,03,Y,N,N,CCTV,2021,20211028,Y,수원시 도시안전통합센터,031-228-2591,20221031
P-21-015,01,01,7호공원,,경기도 수원시 권선구 고색동 14-131,37.2600780000,126.9911880000,03,Y,N,N,CCTV,2021,20211117,Y,수원시 도시안전통합센터,031-228-2591,20221031
P-21-033,01,01,제66호소공원(남수문옆),,경기도 수원시 팔달구 팔달로2가 35,37.2783500000,127.0183620000,03,Y,N,N,CCTV,2021,20211109,Y,수원시 도시안전통합센터,031-228-2591,20221031
P-21-034,01,01,인계3호공원(2),,경기도 수원시 영통구 매탄동 160-1 인계3호공원,37.2743360000,127.0399160000,03,Y,N,N,CCTV,2021,20211210,Y,수원시 도시안전통합센터,031-228-2591,20221031
P-21-035,01,01,인계3호공원(3),,경기도 수원시 영통구 매탄동 160-1 인계3호공원,37.2751600000,127.0401430000,03,Y,N,N,CCTV,2021,20211210,Y,수원시 도시안전통합센터,031-228-2591,20221031
P-21-036,01,01,인계3호공원(4),,경기도 수원시 영통구 매탄동 160-1 인계3호공원,37.2750400000,127.0409390000,03,Y,N,N,CCTV,2021,20211210,Y,수원시 도시안전통합센터,031-228-2591,20221031
P-21-037,01,01,조원공원(1),,경기도 수원시 장안구 조원동 292-2 조원공원,37.3025380000,127.0114500000,03,Y,N,N,CCTV,2021,20211210,Y,수원시 도시안전통합센터,031-228-2591,20221031
20122,01,02,영암교회앞,경기도 안양시 만안구 박달로 476,경기도 안양시 만안구 박달동 137-5번지,37.4014230000,126.9311610000,03,N,N,N,,2012,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
20121,01,02,대림대학교 후문,경기도 안양시 만안구 박달로275번길 23-9,경기도 안양시 만안구 박달동 773-5번지,37.4033730000,126.9324380000,03,N,N,N,,2012,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
10208,01,02,롯데하이마트(안양대교점) 주차장,경기도 안양시 만안구 박달우회로150번길 15,경기도 안양시 만안구 안양동 821-4번지 동일빌라,37.4049030000,126.9154630000,03,N,N,N,,2010,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
10207,01,02,본전숯불갈비앞,경기도 안양시 만안구 박달로545번길 68,경기도 안양시 만안구 안양동 823-22번지,37.4031430000,126.9157360000,03,N,N,N,,2010,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
10206,01,02,로체샤르빌 앞,경기도 안양시 만안구,경기도 안양시 만안구 안양1동 88-1,37.4038310000,126.9145430000,03,N,N,N,,2008,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
10205,01,02,안양여고 뒤,경기도 안양시 만안구,경기도 안양시 만안구 안양1동 622-11,37.4038980000,126.9163410000,03,N,N,N,,2008,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
10204,01,02,동일하이츠 빌라,경기도 안양시 만안구,경기도 안양시 만안구 안양1동 93-1,37.4073170000,126.9115640000,03,N,N,N,,2010,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
10203,01,02,그잘난꼼장어 앞,경기도 안양시 만안구 안양로 270,경기도 안양시 만안구 안양동 622-207번지,37.4055670000,126.9126120000,03,N,N,N,,2009,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
10130,01,02,안양역3번출구 앞,경기도 안양시 만안구 장내로150번길 32,경기도 안양시 만안구 안양동 622-138번지,37.3992130000,126.9241020000,03,N,N,N,,2023,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
10127,01,02,수협은행(안양지점) 뒤,경기도 안양시 만안구 장내로140번길 71,경기도 안양시 만안구 안양동 622-231번지,37.3969400000,126.9237800000,03,N,N,N,,2020,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
10126,01,02,안양남부시장 4번 게이트,경기도 안양시 만안구 관악대로 21,경기도 안양시 만안구 안양동 622-282번지,37.3970830000,126.9253410000,03,N,N,N,,2020,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
10125,01,02,롯데하이마트(안양점) 뒤편 삼거리,경기도 안양시 만안구 안양로304번길 35,경기도 안양시 만안구 안양동 674-3번지,37.3949690000,126.9254220000,03,N,N,N,,2020,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
10124,01,02,라움한스오피스텔,경기도 안양시 만안구 안양로292번길 14,경기도 안양시 만안구 안양동 674-256번지,37.3952750000,126.9269960000,03,N,N,N,,2009,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
10122,01,02,KT플라자 안양일번가점,경기도 안양시 만안구 안양로 306,경기도 안양시 만안구 안양동 674-53번지,37.3984610000,126.9226030000,03,N,N,N,,2017,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
10120,01,02,지하상가 13번출구,경기도 안양시 만안구 안양로314번길 10,경기도 안양시 만안구 안양동 674-40번지,37.3995330000,126.9216640000,03,N,N,N,,2017,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
10119,01,02,안양1번가 공영주차장,경기도 안양시 만안구 만안로223번길 7,경기도 안양시 만안구 안양동 674-10번지,37.4004350000,126.9222370000,03,N,N,N,,2017,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
10118,01,02,안양1번가 맥도날드 앞,경기도 안양시 만안구 안양로292번길 18,경기도 안양시 만안구 안양동 674-262번지,37.3988520000,126.9228010000,03,N,N,N,,2017,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
10117,01,02,롯데리아(안양점),경기도 안양시 만안구 안양로292번길 28,경기도 안양시 만안구 안양동 674-146번지,37.3990820000,126.9233410000,03,N,N,N,,2017,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
10116,01,02,양명여고 정문,경기도 안양시 만안구 경수대로1001번길 184,경기도 안양시 만안구 안양동 64번지,37.4081510000,126.9195920000,03,N,N,N,,2017,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
10115,01,02,임곡교,경기도 안양시 만안구,경기도 안양시 만안구 안양1동 97-2,37.4000390000,126.9281140000,03,N,N,N,,2016,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
10114,01,02,노블리앙3차 앞,경기도 안양시 만안구 안양로320번길 25,경기도 안양시 만안구 안양동 1195-39번지,37.4014080000,126.9209410000,03,N,N,N,,2012,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
10112,01,02,성원아파트 정문,경기도 안양시 만안구 관악대로 39,경기도 안양시 만안구 안양동 164-18번지,37.3962030000,126.9289980000,03,N,N,N,,2013,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
4507,01,05,한도아파트 입구 앞,경기도 평택시 서밀월로 9,경기도 평택시 신장동 693-29번지,37.0751000000,127.0466000000,03,N,N,N,CCTV,2017,20220530,Y,평택시청,031-8024-5295,20220530
4504,01,05,참소망교회 앞,경기도 평택시 밀월로15번길 106,경기도 평택시 신장동 274-329번지,37.0790000000,127.0523000000,03,N,N,N,CCTV,2017,20220530,Y,평택시청,031-8024-5295,20220530
4498,01,05,주택 뒤 삼거리,경기도 평택시 동막길 34,경기도 평택시 지산동 110-1번지,37.0763000000,127.0920000000,03,N,N,N,CCTV,2017,20220530,Y,평택시청,031-8024-5295,20220530
4492,01,05,송탄불교사 앞,경기도 평택시 탄현로 333-29,경기도 평택시 신장동 210-4번지,37.0822000000,127.0556000000,03,N,N,N,CCTV,2017,20220530,Y,평택시청,031-8024-5295,20220530
4489,01,05,전국장애인체육진흥회 입구,경기도 평택시 오리곡길 58-5,경기도 평택시 독곡동 130-6번지,37.0850000000,127.0719000000,03,N,N,N,CCTV,2017,20220530,Y,평택시청,031-8024-5295,20220530
4483,01,05,주택가 삼거리,,경기도 평택시 가재동 235-5,37.0447000000,127.0882000000,03,N,N,N,CCTV,2017,20220530,Y,평택시청,031-8024-5295,20220530
4480,01,05,신창복지회관 앞,경기도 평택시 신창로31번길 37-1,경기도 평택시 서정동 592-31번지,37.0740000000,127.0460000000,03,N,N,N,CCTV,2017,20220530,Y,평택시청,031-8024-5295,20220530
4477,01,05,송탄앵글총판 앞,경기도 평택시 지장로 48,경기도 평택시 서정동 789-7,37.0702000000,127.0588000000,03,N,N,N,CCTV,2017,20220530,Y,평택시청,031-8024-5295,20220530
4474,01,05,이충중학교 후문 앞,경기도 평택시 이충로35번길 5,경기도 평택시 이충동 675번지,37.0592000000,127.0696000000,03,N,N,N,CCTV,2017,20220530,Y,평택시청,031-8024-5295,20220530
4471,01,05,양지빌라 입구 앞,경기도 평택시 서정로167번길 55-9,경기도 평택시 서정동 543-16번지 양지빌라,37.0689000000,127.0531000000,03,N,N,N,CCTV,2017,20220530,Y,평택시청,031-8024-5295,20220530
4468,01,05,예빛어린이집 앞,경기도 평택시 이충로100번길 7-2,경기도 평택시 서정동 804-3번지,37.0637000000,127.0661000000,03,N,N,N,CCTV,2017,20220530,Y,평택시청,031-8024-5295,20220530
4465,01,05,당현리 버스정류장 옆 사거리,경기도 평택시 고덕면 당현1길 80,경기도 평택시 고덕면 당현리 345번지,37.0651000000,127.0322000000,03,N,N,N,CCTV,2017,20220530,Y,평택시청,031-8024-5295,20220530
4462,01,05,두릉3리 버스정류장 앞,,경기도 평택시 고덕면 두릉리 798-18,37.0628000000,127.0271000000,03,N,N,N,CCTV,2017,20220530,Y,평택시청,031-8024-5295,20220530
4456,01,05,연합지게차 옆 사거리,경기도 평택시 고덕면 해창1길 102,경기도 평택시 고덕면 해창리 806-10번지,37.0457000000,127.0121000000,03,N,N,N,CCTV,2017,20220530,Y,평택시청,031-8024-5295,20220530
4450,01,05,축사 앞 삼거리,경기도 평택시 고덕면 방축3길 1-14,경기도 평택시 고덕면 방축리 495-3번지,37.0169000000,127.0405000000,03,N,N,N,CCTV,2017,20220530,Y,평택시청,031-8024-5295,20220530
4447,01,05,동청2리 버스정류장 옆,경기도 평택시 고덕면 동청2길 52,경기도 평택시 고덕면 동청리 186-1번지,37.0510000000,127.0039000000,03,N,N,N,CCTV,2017,20220530,Y,평택시청,031-8024-5295,20220530
4441,01,05,오페라하우스 입구 앞,경기도 평택시 고덕북로 155-2,경기도 평택시 고덕면 당현리 22-18번지 오페라하우스,37.0727000000,127.0237000000,03,N,N,N,CCTV,2017,20220530,Y,평택시청,031-8024-5295,20220530
4438,01,05,마두1리 버스정류장 앞,,경기도 평택시 서탄면 마두리 141-1,37.1086000000,127.0164000000,03,N,N,N,CCTV,2017,20220530,Y,평택시청,031-8024-5295,20220530
4435,01,05,농장 입구 주변,경기도 평택시 서탄면 회화1길 45-23,경기도 평택시 서탄면 회화리 104-3번지,37.0969000000,127.0256000000,03,N,N,N,CCTV,2017,20220530,Y,평택시청,031-8024-5295,20220530
20792,01,02,인덕원공영주차장 옆길,경기도 안양시 동안구 관악대로434번길 9-13,경기도 안양시 동안구 관양동 1474-30번지,37.4014370000,126.9807120000,03,N,N,N,,2021,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
20791,01,02,네이처빌 앞,경기도 안양시 동안구 1460-70,경기도 안양시 동안구 인덕원동 1460-7,37.4017010000,126.9733970000,03,N,N,N,,2021,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
20790,01,02,대륭공원,경기도 안양시 동안구 벌말로163,경기도 안양시 동안구 관양동 1477번지 한미아파트,37.3978500000,126.9738900000,03,N,N,N,,2021,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
20789,01,02,지리산생고기 앞,경기도 안양시 동안구 210-3,경기도 안양시 동안구 인덕원동 210-3,37.3999690000,126.9785940000,03,N,N,N,,2020,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
20788,01,02,꿈터어린이집,경기도 안양시 동안구 관양로305번길10,경기도 안양시 동안구 관양동 210-11번지 동방주택,37.4024680000,126.9738080000,03,N,N,N,,2020,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
20787,01,02,한근스포월드,경기도 안양시 동안구 관양로 245-12,경기도 안양시 동안구 관양동 1493-33번지,37.3914800000,126.9697100000,03,N,N,N,,2019,20241130,Y,안양시 스마트도시정보과,031-8045-5007,20241130
